Filename,Start,End,Type,Surface
train.txt,7238,7241,MIS,"نهائيات كأس الأمم الأوروبية"
train.txt,7262,7262,MIS,"إكس"
train.txt,7264,7266,LOC,"معهد ماستشوشتش للتقانة"
train.txt,7272,7273,PER,"جيم غيتيس"
train.txt,7274,7275,MIS,"Jim Gettys"
train.txt,7278,7278,LOC,"أثينا"
train.txt,7280,7281,PER,"بوب شيفلر"
train.txt,7300,7300,PER,"فيزو"
train.txt,7314,7315,LOC,"الممالك المسيحيه"
train.txt,7320,7321,ORG,"البعثات الصليبية"
train.txt,7330,7332,MIS,"الحملة الصليبية الرابعة"
train.txt,7339,7340,PER,"القسطنطينيه المسيحيه"
train.txt,7343,7344,LOC,"الإمبراطوريه البيزنطيه"
train.txt,7346,7346,LOC,"البندقيه"
train.txt,7347,7347,PER,"والصليبيين"
train.txt,7364,7364,LOC,"اليابان"
train.txt,7366,7368,LOC,"ميناء بيرل هاربر"
train.txt,7388,7389,LOC,"المحيط الهادي"
train.txt,7394,7396,PER,"محمد بن زيد"
train.txt,7397,7397,LOC,"كربلاء"
train.txt,7398,7398,LOC,"والنجف"
train.txt,7404,7404,MIS,"جنو"
train.txt,7406,7406,MIS,"لينكس"
train.txt,7410,7411,MIS,"كنظام تشغيل"
train.txt,7422,7422,MIS,"يونكس"
train.txt,7447,7447,LOC,"الحائر"
train.txt,7472,7472,PER,"العلويين"
train.txt,7474,7474,LOC,"للحائر"
train.txt,7485,7485,LOC,"لليونان"
train.txt,7493,7493,PER,"الإغريق"
train.txt,7498,7498,PER,"رونالدو"
train.txt,7508,7509,ORG,"الإتحاد البرتغالي"
train.txt,7512,7513,ORG,"الإتحاد الأوروبي"
train.txt,7570,7570,MIS,"الرادون"
train.txt,7575,7575,MIS,"الراديوم"
train.txt,7620,7620,PER,"العرب"
train.txt,7643,7643,MIS,"أبل"
train.txt,7645,7645,MIS,"X11"
train.txt,7665,7668,LOC,"ستاد دي ريميس الفرنسي"
train.txt,7677,7680,MIS,"لبطولة دوري أبطال أوروبا"
train.txt,7687,7688,ORG,"ريال مدريد"
train.txt,7754,7754,LOC,"روما"
train.txt,7755,7755,PER,"للمسيح"
train.txt,7775,7775,MIS,"الماء"
train.txt,7810,7810,PER,"فيليب"
train.txt,7813,7813,LOC,"فرنسا"
train.txt,7818,7818,PER,"ريتشارد"
train.txt,7822,7822,LOC,"عكا"
train.txt,7828,7828,LOC,"دمشق"
train.txt,7854,7854,PER,"بولس"
train.txt,7857,7857,MIS,"Groves"
train.txt,7867,7868,ORG,"مشروع مانهاتن"
train.txt,7872,7872,PER,"فيغو"
train.txt,7874,7874,PER,"روي"
train.txt,7875,7875,PER,"كوستا"
train.txt,7876,7876,PER,"وباوليتا"
train.txt,7879,7880,PER,"سكولاري السيليساو"
train.txt,7884,7884,PER,"كيروش"
train.txt,7897,7897,MIS,"س"
train.txt,7902,7902,MIS,"س"
train.txt,7909,7911,MIS,"the bonding power"
train.txt,7914,7914,MIS,"الليثيوم"
train.txt,7915,7915,MIS,"lithium"
train.txt,7917,7917,MIS,"الفلورين"
train.txt,7918,7918,MIS,"fluorine"
train.txt,7937,7937,MIS,"البروتونات"
train.txt,7941,7941,MIS,"الإلكترونات"
train.txt,7961,7961,LOC,"دمشق"
train.txt,7993,7995,ORG,"المركز الثقافي الفرنسي"
train.txt,7997,7999,ORG,"المركز الثقافي الأسباني"
train.txt,8001,8003,ORG,"المركز الثقافي الروسي"
train.txt,8005,8007,ORG,"المركز الثقافي الألماني"
train.txt,8042,8043,MIS,"أنظمة التشغيل"
train.txt,8061,8062,LOC,"المدرسة النورية"
train.txt,8084,8084,LOC,"البرازايل"
train.txt,8087,8087,LOC,"أمريكا"
train.txt,8127,8128,MIS,"قانون أوكتاف"
train.txt,8129,8132,MIS,"the 'Law of Octaves'"
train.txt,8137,8137,PER,"فريدريك"
train.txt,8155,8155,LOC,"القدس"
train.txt,8160,8161,LOC,"وبيت لحم"
train.txt,8162,8162,LOC,"والناصرة"
train.txt,8166,8166,LOC,"صيدا"
train.txt,8167,8167,LOC,"وطورون"
train.txt,8185,8185,PER,"المستنصر"
train.txt,8187,8187,LOC,"تونس"
train.txt,8190,8190,PER,"الصليبيون"
train.txt,8192,8192,LOC,"تونس"
train.txt,8201,8204,PER,"شارل الأول كونت انجو"
train.txt,8208,8208,PER,"للويس"
train.txt,8211,8211,LOC,"نابولي"
train.txt,8214,8214,MIS,"جنو"
train.txt,8216,8216,MIS,"لينكس"
train.txt,8234,8234,MIS,"جنو"
train.txt,8236,8236,MIS,"لينكس"
train.txt,8241,8241,PER,"الصليبيون"
train.txt,8249,8249,LOC,"الرها"
train.txt,8257,8257,LOC,"دجلة"
train.txt,8258,8258,LOC,"والفرات"
train.txt,8265,8265,LOC,"حلب"
train.txt,8269,8269,LOC,"الرها"
train.txt,8276,8276,LOC,"إدريسا"
train.txt,8286,8286,MIS,"الإلكترونات"
train.txt,8313,8314,PER,"معين الدين"
train.txt,8317,8318,PER,"الصليبين الفرنجة"
train.txt,8326,8326,LOC,"داريا"
train.txt,8329,8329,LOC,"دمشق"
train.txt,8341,8344,PER,"نور الدين محمود زنكي"
train.txt,8347,8347,LOC,"دمشق"
train.txt,8351,8351,LOC,"دمشق"
train.txt,8353,8353,PER,"الأيوبيين"
train.txt,8357,8358,LOC,"البلاد الإسلامية"
train.txt,8384,8384,MIS,"لينكس"
train.txt,8445,8446,MIS,"الدوري الأسباني"
train.txt,8447,8448,ORG,"وريال مدريد"
train.txt,8449,8451,PER,"رود فان نستلروي"
train.txt,8454,8455,PER,"ديفيد بيكهام"
train.txt,8460,8461,ORG,"ريال مدريد"
train.txt,8467,8467,PER,"رييس"
train.txt,8477,8478,PER,"ديفيد بيكام"
train.txt,8493,8494,PER,"مامادو ديارا"
train.txt,8500,8500,PER,"رييس"
train.txt,8510,8511,ORG,"ريال مدريد"
train.txt,8518,8518,PER,"للأسبان"
train.txt,8546,8546,MIS,"حطين"
train.txt,8552,8552,MIS,"الهيدروجين"
train.txt,8579,8579,PER,"يونغ"
train.txt,8607,8608,MIS,"السوفت وير"
train.txt,8619,8620,MIS,"الهارد وير"
train.txt,8677,8677,LOC,"شيكاغو"
train.txt,8685,8686,MIS,"الحملات الصليبية"
train.txt,8714,8714,LOC,"فرنسا"
train.txt,8741,8741,MIS,"IDE"
train.txt,8745,8745,MIS,"emacs"
train.txt,8747,8747,MIS,"xemacs"
train.txt,8749,8753,MIS,"Microsoft Visual Studio وبرنامج Eclipse"
train.txt,8765,8765,MIS,"Compiler"
train.txt,8770,8770,MIS,"س"
train.txt,8780,8780,MIS,"يونكس"
train.txt,8787,8787,MIS,"لينكس"
train.txt,8788,8788,MIS,"وBSD"
train.txt,8796,8796,MIS,"ماكنتوش"
train.txt,8797,8799,MIS,"Mac OS X"
train.txt,8809,8810,MIS,"مايكروسوفت ويندوز"
train.txt,8818,8818,MIS,"البروتونات"
train.txt,8819,8819,MIS,"والنترونات"
train.txt,8824,8825,ORG,"المنتخب البرازيلي"
train.txt,8849,8850,ORG,"المنتخب الإيطالي"
train.txt,8868,8869,ORG,"المنتخب الايطالي"
train.txt,8884,8885,ORG,"المنتخب الألماني"
train.txt,8899,8900,LOC,"ألمانيا الغربية"
train.txt,8938,8938,MIS,"فوتوشوب"
train.txt,8942,8942,MIS,"أتوكاد"
train.txt,8957,8958,ORG,"فريق مدريد"
train.txt,8962,8964,MIS,"Madrid Football Club"
train.txt,8968,8969,ORG,"بريال مدريد"
train.txt,8982,8982,MIS,"الكيمياء"
train.txt,8994,8995,MIS,"السوفت وير"
train.txt,9017,9018,LOC,"المرقد الحسيني"
train.txt,9029,9030,LOC,"حرم الحسين"
train.txt,9040,9040,PER,"العباس"
train.txt,9054,9054,PER,"الرشيد"
train.txt,9071,9071,PER,"مسلمين"
train.txt,9083,9083,PER,"الرشيد"
train.txt,9091,9091,MIS,"إكس"
train.txt,9092,9092,MIS,"X"
train.txt,9097,9098,MIS,"لنظام النوافذ"
train.txt,9103,9103,MIS,"دبليو"
train.txt,9104,9104,MIS,"W"
train.txt,9111,9111,MIS,"X"
train.txt,9113,9113,MIS,"W"
train.txt,9120,9120,MIS,"X"
train.txt,9170,9173,LOC,"ومسجد عمران بن شاهين"
train.txt,9180,9180,MIS,"إكس10"
train.txt,9184,9184,ORG,"أبولو"
train.txt,9186,9186,ORG,"صن"
train.txt,9194,9196,MIS,"PC / AT"
train.txt,9208,9209,LOC,"الكنيسة البابوية"
train.txt,9211,9211,LOC,"روما"
train.txt,9228,9229,PER,"يواقيم الفلورى"
train.txt,9271,9272,MIS,"النظرية الكهرومغناطيسية"
train.txt,9313,9314,LOC,"البلدان الإسلامية"
train.txt,9333,9334,MIS,"إشعاع كهرومغناطيسي"
train.txt,9341,9341,MIS,"إلكترونات"
train.txt,9348,9349,LOC,"بريطانيا العظمى"
train.txt,9352,9353,ORG,"بمنتخب إنجلترا"
train.txt,9373,9374,LOC,"لوس أنجلوس"
train.txt,9389,9390,LOC,"الولايات المتحدة"
train.txt,9413,9414,MIS,"الدوري الإنجليزي"
train.txt,9424,9424,PER,"أينشتين"
train.txt,9427,9428,MIS,"جائزة نوبل"
train.txt,9436,9437,MIS,"النظرية النسبية"
train.txt,9440,9440,LOC,"دمشق"
train.txt,9455,9455,PER,"المسلمين"
train.txt,9457,9458,MIS,"العصور الوسطى"
train.txt,9477,9477,LOC,"إنجلترا"
train.txt,9486,9486,PER,"ريكاردو"
train.txt,9491,9491,PER,"لامبارد"
train.txt,9492,9492,PER,"وجيرارد"
train.txt,9520,9522,PER,"وأحمد بن طولون"
train.txt,9630,9630,PER,"الصليبيين"
train.txt,9640,9641,ORG,"قوات فرنسا"
train.txt,9643,9644,ORG,"والقوات البريطانية"
train.txt,9653,9654,PER,"السلاجقة الصليبيين"
train.txt,9673,9674,PER,"فرانكلين روزفلت"
train.txt,9691,9691,PER,"أينشتين"
train.txt,9706,9706,PER,"الألمان"
train.txt,9710,9710,MIS,"اليورانيوم"
train.txt,9746,9747,PER,"اينوقنتيوس الثالث"
train.txt,9754,9754,LOC,"عكا"
train.txt,9801,9801,MIS,"س"
train.txt,9806,9807,MIS,"الواجهة الرسومية"
train.txt,9889,9889,LOC,"أوروبا"
train.txt,9891,9891,LOC,"آسيا"
train.txt,9893,9893,LOC,"أفريقيا"
train.txt,9895,9896,LOC,"أمريكا الجنوبية"
train.txt,9898,9899,LOC,"أمريكا الشمالية"
train.txt,9901,9901,LOC,"أوقيانوسيا"
train.txt,9909,9909,ORG,"الفيفا"
train.txt,9937,9940,MIS,"نهائي دوري أبطال أوروبا"
train.txt,9946,9946,LOC,"البرازيل"
train.txt,9955,9956,PER,"جول ريميه"
train.txt,9969,9969,MIS,"لينكس"
train.txt,9983,9983,MIS,"إكس"
train.txt,9998,9998,MIS,"جنوم"
train.txt,10012,10013,MIS,"محررات النصوص"
train.txt,10022,10022,MIS,"X"
train.txt,10026,10026,PER,"برباروسا"
train.txt,10032,10032,LOC,"اللامس"
train.txt,10036,10036,MIS,"الكسجين"
train.txt,10039,10039,MIS,"بروتونات"
train.txt,10065,10065,PER,"مندليف"
train.txt,10077,10078,ORG,"جيش الفاطميين"
train.txt,10110,10110,LOC,"القدس"
train.txt,10118,10118,LOC,"الأقصى"
train.txt,10123,10123,PER,"المسلمين"
train.txt,10130,10130,MIS,"H2Te"
train.txt,10136,10136,MIS,"التلليريم"
train.txt,10140,10140,MIS,"الهيدروجين"
train.txt,10141,10141,MIS,"كالماء"
train.txt,10142,10142,MIS,"H2Oوكبريتيد"
train.txt,10143,10143,MIS,"الهيدروجين"
train.txt,10144,10144,MIS,"H2S"
train.txt,10146,10146,MIS,"H2Se"
train.txt,10155,10155,LOC,"اللورين"
train.txt,10159,10162,PER,"جودفري دي بوبون الرابع"
train.txt,10171,10171,PER,"يوستاس"
train.txt,10173,10173,LOC,"بولون"
train.txt,10176,10176,PER,"بلدوين"
train.txt,10178,10178,LOC,"بولون"
train.txt,10183,10183,PER,"بودوان"
train.txt,10185,10185,PER,"بورغ"
train.txt,10188,10188,PER,"غودفري"
train.txt,10191,10191,PER,"بودوان"
train.txt,10193,10193,LOC,"اينو"
train.txt,10195,10195,PER,"رينو"
train.txt,10197,10197,LOC,"تول"
train.txt,10213,10213,LOC,"الراين"
train.txt,10215,10215,LOC,"الدانوب"
train.txt,10232,10233,MIS,"الدوري الإسباني"
train.txt,10246,10247,MIS,"بالدوري الإسباني"
train.txt,10258,10260,MIS,"كأس ملك إسبانيا"
train.txt,10266,10268,MIS,"دوري أبطال أوروبا"
train.txt,10271,10272,MIS,"الحروب الصليبية"
train.txt,10285,10285,LOC,"أوروبا"
train.txt,10295,10296,MIS,"الحروب الصليبية"
train.txt,10301,10301,LOC,"أوروبا"
train.txt,10308,10308,PER,"الفايكينج"
train.txt,10309,10309,PER,"والسلاف"
train.txt,10310,10310,PER,"والمجر"
train.txt,10323,10325,MIS,"واجهة برمجة التطبيقات"
train.txt,10343,10343,PER,"الإنكليز"
train.txt,10350,10350,PER,"النورمنديين"
train.txt,10356,10356,PER,"الصقليين"
train.txt,10358,10358,PER,"الصلينيين"
train.txt,10363,10363,LOC,"دمشق"
train.txt,10385,10386,LOC,"تل الرماد"
train.txt,10459,10459,LOC,"شام"
train.txt,10462,10464,PER,"سام بن نوح"
train.txt,10469,10469,PER,"ليبتون"
train.txt,10490,10490,LOC,"روسيا"
train.txt,10498,10498,MIS,"جنو"
train.txt,10500,10500,MIS,"لينكس"
train.txt,10506,10506,MIS,"يونكس"
train.txt,10511,10511,MIS,"جنو"
train.txt,10513,10513,MIS,"لينكس"
train.txt,10514,10515,MIS,"كنظام تشغيل"
train.txt,10521,10521,MIS,"جنو"
train.txt,10523,10523,MIS,"لينكس"
train.txt,10543,10543,MIS,"جنو"
train.txt,10545,10545,MIS,"لينكس"
train.txt,10549,10550,MIS,"كنظام تشغيل"
train.txt,10555,10555,LOC,"بغداد"
train.txt,10556,10558,PER,"عضد الدولة البويهي"
train.txt,10561,10563,PER,"الطائع بن المطيع"
train.txt,10570,10573,LOC,"برواق عمران بن شاهين"
train.txt,10586,10587,MIS,"النظرية الموجية"
train.txt,10604,10604,MIS,"إلكترونات"
train.txt,10636,10636,MIS,"الكيمياء"
train.txt,10652,10652,MIS,"اللافلزات"
train.txt,10656,10656,MIS,"Nonmetals"
train.txt,10747,10747,LOC,"واشنطن"
train.txt,10749,10750,LOC,"نهر كولومبيا"
train.txt,10773,10774,MIS,"معادلات ماكسويل"
train.txt,10776,10777,MIS,"نظرية الكهرومغناطيسية"
train.txt,10841,10841,LOC,"واشنطن"
train.txt,10856,10856,MIS,"اليورانيوم"
train.txt,10877,10884,PER,"الناصر مؤيد الدين محمد بن عبد الكريم الكندي"
train.txt,10889,10892,PER,"المقداد بن الأسود الكندي"
train.txt,10896,10898,LOC,"حرم الإمام الحسين"
train.txt,10908,10908,PER,"السيوطي"
train.txt,10923,10923,MIS,"الهيدروجين"
train.txt,10958,10958,PER,"لوبارسكي"
train.txt,10970,10972,MIS,"A noble gas"
train.txt,10979,10981,PER,"جلين تى سيبورج"
train.txt,10985,10987,MIS,"يورانيوم اللانثينيدات والأكتينيدات"
train.txt,11007,11007,PER,"مندليف"
train.txt,11020,11021,PER,"ألبرت آينشتين"
train.txt,11035,11035,MIS,"فوتونات"
train.txt,11037,11037,MIS,"فوتون"
train.txt,11046,11046,PER,"بلانك"
train.txt,11049,11049,MIS,"NET"
train.txt,11050,11050,MIS,"وXML"
train.txt,11061,11062,MIS,"مايكروسوفت وورد"
train.txt,11065,11066,MIS,"التطبيق المكتبي"
train.txt,11067,11067,MIS,"OpenOffice"
train.txt,11078,11078,MIS,"c"
train.txt,11080,11081,MIS,"++ c"
train.txt,11082,11082,MIS,"وJava"
train.txt,11084,11085,MIS,"# c"
train.txt,11096,11096,PER,"المسلمين"
train.txt,11115,11116,MIS,"الحملات الصليبية"
train.txt,11118,11119,MIS,"الحروب الصليبية"
train.txt,11133,11133,PER,"أوروبيون"
train.txt,11216,11219,LOC,"مدينة ريال مدريد الرياضية"
train.txt,11233,11234,ORG,"ريال مدريد"
train.txt,11236,11238,PER,"ألفريدو دي ستيفانو"
train.txt,11254,11254,MIS,"جنو"
train.txt,11256,11256,MIS,"لينكس"
train.txt,11296,11296,MIS,"لينكس"
train.txt,11315,11316,MIS,"الحملات الصليبية"
train.txt,11356,11357,LOC,"فرنسا وإيطاليا"
train.txt,11392,11392,LOC,"البرتغال"
train.txt,11395,11395,LOC,"التشيك"
train.txt,11397,11397,PER,"ديكو"
train.txt,11399,11399,PER,"كواريشما"
train.txt,11400,11400,PER,"ورونالدو"
train.txt,11454,11455,LOC,"وحدائق دمشق"
train.txt,11467,11467,LOC,"دمشق"
train.txt,11470,11470,LOC,"الياسمين"
train.txt,11478,11480,LOC,"الروضة الحسينية المقدسة"
train.txt,11486,11487,LOC,"النجف الأشرف"
train.txt,11492,11495,ORG,"مجلس إدارة العتبات المقدسة"
train.txt,11498,11499,LOC,"كربلاء المقدسة"
train.txt,11553,11553,PER,"الهنود"
train.txt,11560,11561,PER,"حسن المعمار"
train.txt,11582,11582,MIS,"جنو"
train.txt,11584,11584,MIS,"لينكس"
train.txt,11666,11667,ORG,"ريال مدريد"
train.txt,11676,11676,LOC,"البرتغال"
train.txt,11691,11692,PER,"سوبر هاتريك"
train.txt,11693,11693,PER,"لأوزيبيو"
train.txt,11695,11696,PER,"لخوسيه أوغوستو"
train.txt,11705,11705,MIS,"البروتونات"
train.txt,11709,11709,MIS,"الإلكترونات"
train.txt,11715,11715,MIS,"الإلكترون"
train.txt,11721,11721,MIS,"البروتون"
train.txt,11723,11723,MIS,"النيترون"
train.txt,11770,11771,PER,"سانتياغو بيرنابيو"
train.txt,11777,11778,LOC,"ملعب تشيرمارتين"
train.txt,11810,11812,LOC,"بيت خالد العظم"
train.txt,11814,11816,LOC,"وبيت أحمد السباعي"
train.txt,11818,11819,LOC,"وبيت النابلسي"
train.txt,11821,11822,LOC,"وبيت القوتلي"
train.txt,11824,11825,LOC,"وبيت دحدح"
train.txt,11827,11828,LOC,"وبيت المعلم"
train.txt,11865,11865,MIS,"الهيدروجينHydrogen"
train.txt,11866,11866,MIS,"والهليوم"
train.txt,11867,11867,MIS,"Helium"
train.txt,11886,11887,ORG,"الجيوش الصليبية"
train.txt,11889,11889,LOC,"فرنسا"
train.txt,11890,11891,PER,"فيليب اوغست"
train.txt,11893,11893,PER,"وريتشارد"
train.txt,11895,11896,PER,"قلب الأسد"
train.txt,11899,11899,LOC,"إنجلترا"
train.txt,11902,11902,LOC,"الجرمان"
train.txt,11904,11904,LOC,"ألمانيا"
train.txt,11906,11907,PER,"فريدريك برباروسا"
train.txt,11917,11919,LOC,"المشهد الحسيني الشريف"
train.txt,11969,11971,LOC,"جامع أبن طولون"
train.txt,12050,12050,PER,"نيوتن"
train.txt,12107,12108,PER,"بطرس الناسك"
train.txt,12112,12112,LOC,"القسطنطينية"
train.txt,12114,12115,LOC,"الإمبراطورية البيزطية"
train.txt,12142,12142,PER,"نيوتن"
train.txt,12176,12176,MIS,"النيون"
train.txt,12179,12179,MIS,"النيون"
train.txt,12183,12183,MIS,"الزئبق"
train.txt,12201,12201,MIS,"الصوديوم"
train.txt,12222,12224,MIS,"a covalent compound"
train.txt,12233,12233,LOC,"البرتغال"
train.txt,12235,12237,MIS,"نهائيات كأس العالم"
train.txt,12260,12260,MIS,"إكس"
train.txt,12264,12264,ORG,"زيروكس"
train.txt,12265,12265,MIS,"Xerox"
train.txt,12267,12267,MIS,"ألتو"
train.txt,12268,12269,MIS,"Xerox Alto"
train.txt,12274,12275,MIS,"زيروكس ستار"
train.txt,12294,12295,PER,"آلان تورينج"
train.txt,12350,12352,MIS,"الحرب الأهلية الإسبانية"
train.txt,12359,12360,MIS,"السوفت وير"
train.txt,12374,12374,MIS,"HTML"
train.txt,12375,12375,MIS,"وPHP"
train.txt,12376,12376,MIS,"وPerl"
